num_iter,loss_batch
869,0.7872703671455383
870,0.6268959641456604
871,0.7424185872077942
872,0.6854633688926697
873,0.6463366746902466
874,0.6953555941581726
875,0.6567493677139282
876,0.7837042212486267
877,0.6735178828239441
878,0.6761909127235413
879,0.5886462330818176
880,0.6171222925186157
881,0.6559773683547974
882,0.5987755060195923
883,0.6784539818763733
884,0.7011401653289795
885,0.6653358936309814
886,0.5504266619682312
887,0.6564047932624817
888,0.6515643000602722
889,0.6547025442123413
890,0.7943680286407471
891,0.7418566942214966
892,0.6517049074172974
893,0.6176512837409973
894,0.7412006258964539
895,0.606544017791748
896,0.6446616649627686
897,0.5943570733070374
898,0.5697686672210693
899,0.5516444444656372
900,0.5403692126274109
901,0.5646224021911621
902,0.5066245198249817
903,0.585374116897583
904,0.7069054245948792
905,0.5667867660522461
906,0.5613365173339844
907,0.5043115615844727
908,0.6009671688079834
909,0.5643462538719177
910,0.5552326440811157
911,0.5855149030685425
912,0.5522818565368652
913,0.6359549760818481
914,0.5893222093582153
915,0.7867612838745117
916,0.673005223274231
917,0.8086344599723816
918,0.7635716795921326
919,0.7327526211738586
920,0.706693708896637
921,0.5994601249694824
922,0.658660352230072
923,0.556894838809967
924,0.6444535851478577
925,0.6702158451080322
926,0.526651918888092
927,0.5194552540779114
928,0.47765183448791504
929,0.4824545085430145
930,0.5340617299079895
931,0.4937231242656708
932,0.4683670997619629
933,0.4563167095184326
934,0.453342080116272
935,0.4198710322380066
936,0.5171551704406738
937,0.589296281337738
938,0.4823472201824188
939,0.5456661581993103
940,0.4951554238796234
941,0.5567111968994141
942,0.477776437997818
943,0.46564388275146484
944,0.4973914623260498
945,0.5307215452194214
946,0.5942060947418213
947,0.5850499272346497
948,0.5020608305931091
949,0.647498607635498
950,0.47635045647621155
951,0.5980843305587769
952,0.506153404712677
953,0.4342132806777954
954,0.4119139015674591
955,0.43113717436790466
956,0.4212946593761444
957,0.4487210810184479
958,0.43086984753608704
959,0.5997045040130615
960,0.470642626285553
961,0.660011351108551
962,0.5490577220916748
963,0.5497424602508545
964,0.47448331117630005
965,0.5964789390563965
966,0.4833371639251709
967,0.4597226679325104
968,0.48514676094055176
969,0.4988182783126831
970,0.4780331552028656
971,0.39658915996551514
972,0.42969343066215515
973,0.49940025806427
974,0.5532511472702026
975,0.44966089725494385
976,0.4657990038394928
977,0.4321461021900177
978,0.4692952632904053
979,0.42887288331985474
980,0.44177624583244324
981,0.490921288728714
982,0.39124414324760437
983,0.40798020362854004
984,0.4062446057796478
985,0.43076327443122864
986,0.3684963285923004
987,0.5038027763366699
988,0.41022154688835144
989,0.37660178542137146
990,0.5718523263931274
991,0.48705828189849854
992,0.4463629722595215
993,0.374197781085968
994,0.3635714650154114
995,0.3382940888404846
996,0.3355695307254791
997,0.3101661205291748
998,0.3144214153289795
999,0.30259495973587036
1000,0.2947501242160797
1001,0.2651159167289734
1002,0.4234168529510498
1003,0.3883320689201355
1004,0.3881361186504364
1005,0.32893726229667664
1006,0.3161817491054535
1007,0.30113816261291504
1008,0.37103158235549927
1009,0.5275956988334656
1010,0.5151342749595642
1011,0.40297549962997437
1012,0.4436044692993164
1013,0.36370399594306946
1014,0.4071395993232727
1015,0.40885937213897705
1016,0.3657985329627991
1017,0.42231473326683044
1018,0.4665583074092865
1019,0.32063940167427063
1020,0.5042083859443665
1021,0.37607666850090027
1022,0.3291856348514557
1023,0.32737404108047485
1024,0.37101098895072937
1025,0.39928770065307617
1026,0.4499211013317108
1027,0.3244048058986664
1028,0.3252218961715698
1029,0.298955500125885
1030,0.37245944142341614
1031,0.31129735708236694
1032,0.3109443187713623
1033,0.4115886390209198
1034,0.41306832432746887
1035,0.3822724223136902
1036,0.41578879952430725
1037,0.43045586347579956
1038,0.4197402000427246
1039,0.41416993737220764
1040,0.38084807991981506
1041,0.2965473234653473
1042,0.366788387298584
1043,0.3668616712093353
1044,0.3750828504562378
1045,0.3341343104839325
1046,0.5030857920646667
1047,0.4434618353843689
1048,0.4387839138507843
1049,0.32140669226646423
1050,0.39902016520500183
1051,0.3484382927417755
1052,0.39749065041542053
1053,0.3165662884712219
1054,0.29565486311912537
1055,0.3153592646121979
1056,0.2879008650779724
1057,0.3812708854675293
1058,0.37795355916023254
1059,0.33243197202682495
1060,0.33011093735694885
1061,0.483262836933136
1062,0.457622230052948
1063,0.4022580683231354
1064,0.3001730740070343
1065,0.3751378655433655
1066,0.3699668347835541
1067,0.32893869280815125
1068,0.37246882915496826
1069,0.3575262427330017
1070,0.34902217984199524
1071,0.3712270259857178
1072,0.31463029980659485
1073,0.33445578813552856
1074,0.3086839020252228
1075,0.3168331980705261
1076,0.29038751125335693
1077,0.3222799003124237
1078,0.30828362703323364
1079,0.287593275308609
1080,0.3173168897628784
1081,0.4598999321460724
1082,0.6572335958480835
1083,0.6204869747161865
1084,0.500089704990387
1085,0.47912412881851196
1086,0.4912302792072296
1087,0.4390486776828766
1088,0.41663846373558044
1089,0.3828512132167816
1090,0.3863297402858734
1091,0.40160539746284485
1092,0.3136591613292694
1093,0.29107001423835754
1094,0.322087824344635
1095,0.37645423412323
1096,0.4000761806964874
1097,0.45135733485221863
1098,0.38482996821403503
1099,0.35128527879714966
1100,0.33778852224349976
1101,0.36895570158958435
1102,0.3469303548336029
1103,0.356204628944397
1104,0.3168548047542572
1105,0.48220935463905334
1106,0.8041884303092957
1107,0.7169263958930969
1108,0.6656002998352051
1109,0.6606299877166748
1110,0.6879660487174988
1111,0.6189106106758118
1112,0.529440701007843
1113,0.5881603956222534
1114,0.4336279034614563
1115,0.5031877160072327
1116,0.43161654472351074
1117,0.4956609606742859
1118,0.39787861704826355
1119,0.4161136746406555
1120,0.37018224596977234
1121,0.3493378460407257
1122,0.400407075881958
1123,0.4003508388996124
1124,0.32666364312171936
1125,0.3836575746536255
1126,0.36980879306793213
1127,0.408858984708786
1128,0.3804302513599396
1129,0.5479487180709839
1130,0.4959627389907837
1131,0.42671751976013184
1132,0.45993807911872864
1133,0.4531213343143463
1134,0.4344021677970886
1135,0.4269089996814728
1136,0.39108654856681824
1137,0.3712286055088043
1138,0.37814173102378845
1139,0.3559668958187103
1140,0.36164000630378723
1141,0.34730470180511475
1142,0.3383885622024536
1143,0.2946324944496155
1144,0.3410532772541046
1145,0.3241669833660126
1146,0.4527159631252289
1147,0.42118439078330994
1148,0.3598769009113312
1149,0.5164624452590942
1150,0.33722975850105286
1151,0.31684550642967224
1152,0.4216857850551605
1153,0.4630923271179199
1154,0.5144010782241821
1155,0.42451176047325134
1156,0.49875038862228394
1157,0.4318605065345764
1158,0.4422449767589569
1159,0.4158094525337219
1160,0.4681505262851715
1161,0.3994503617286682
1162,0.4047671854496002
1163,0.4774561822414398
1164,0.4808245003223419
1165,0.46178773045539856
1166,0.4304170608520508
1167,0.39127302169799805
1168,0.37283799052238464
1169,0.4165751338005066
1170,0.3788483440876007
1171,0.3284938633441925
1172,0.3546554744243622
1173,0.3243659436702728
1174,0.33552876114845276
1175,0.3800681531429291
1176,0.35060200095176697
1177,0.49561190605163574
1178,0.4936252236366272
1179,0.44847986102104187
1180,0.5733242630958557
1181,0.5301896333694458
1182,0.5392893552780151
1183,0.4799850285053253
1184,0.46056583523750305
1185,0.4288179278373718
1186,0.41119667887687683
1187,0.3595444858074188
1188,0.43360522389411926
1189,0.4268570840358734
1190,0.3593895137310028
1191,0.395438551902771
1192,0.39422667026519775
1193,0.39197617769241333
1194,0.3474932312965393
1195,0.36917027831077576
1196,0.351568341255188
1197,0.3393314778804779
1198,0.38312801718711853
1199,0.3637496531009674
1200,0.3182629942893982
1201,0.49805083870887756
1202,0.41819167137145996
1203,0.41662707924842834
1204,0.4163041114807129
1205,0.4366815388202667
1206,0.44253599643707275
1207,0.40778908133506775
1208,0.35755592584609985
1209,0.33166855573654175
1210,0.4054023027420044
1211,0.4275743365287781
1212,0.4232589900493622
1213,0.42597702145576477
1214,0.5078223347663879
1215,0.42189791798591614
1216,0.3647896349430084
1217,0.32563745975494385
1218,0.3359178304672241
1219,0.37990838289260864
1220,0.32222801446914673
1221,0.34868019819259644
1222,0.3297858238220215
1223,0.30381691455841064
1224,0.35164180397987366
1225,0.5016895532608032
1226,0.45691487193107605
1227,0.47491684556007385
1228,0.4513600170612335
1229,0.446196585893631
1230,0.567750871181488
1231,0.49321019649505615
1232,0.43203043937683105
1233,0.39520856738090515
1234,0.3524244725704193
1235,0.4405418038368225
1236,0.3994658887386322
1237,0.37567201256752014
1238,0.3672149181365967
1239,0.3788531720638275
1240,0.3724535405635834
1241,0.35787132382392883
1242,0.3578059673309326
1243,0.3651304244995117
1244,0.3617721199989319
1245,0.37761473655700684
1246,0.3233894109725952
1247,0.34793880581855774
1248,0.3624471426010132
1249,0.5509200692176819
1250,0.511751651763916
1251,0.4484430253505707
1252,0.4082864224910736
1253,0.3877957761287689
1254,0.35993391275405884
1255,0.32974499464035034
1256,0.3313900828361511
1257,0.43080267310142517
1258,0.3556062877178192
1259,0.37200242280960083
1260,0.3196050524711609
